config,phase,elapsed_s,sim_frame,speed_cmd_mps,speed_mps,throttle,brake,gear,speed_error_mps,speed_error_integral,throttle_ff
B_KEEP_I_DECAY_097,pre,1.7,2515959,0.7,0.5526866924255955,0.892497718334198,0.0,1,0.14999728068511375,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.72,2515960,0.7,0.5556790838114589,0.8902162909507751,0.0,1,0.14731330757440442,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.74,2515961,0.7,0.5589558132067494,0.8876727819442749,0.0,1,0.14432091618854104,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.76,2515962,0.7,0.5624924665571058,0.8848875761032104,0.0,1,0.1410441867932506,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.78,2515963,0.7,0.5662645821204095,0.8818814158439636,0.0,1,0.13750753344289413,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.8,2515964,0.7,0.5702471736308016,0.878675103187561,0.0,1,0.13373541787959042,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.82,2515965,0.7,0.5744158747082428,0.8752899169921875,0.0,1,0.12975282636919838,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.84,2515966,0.7,0.5787464620222335,0.8717464804649353,0.0,1,0.1255841252917571,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.86,2515967,0.7,0.5832154274982716,0.8680655360221863,0.0,1,0.1212535379777665,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.8800000000000001,2515968,0.7,0.5878000736838163,0.8642668724060059,0.0,1,0.11678457250172836,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.9000000000000001,2515969,0.7,0.5924785137508486,0.8603699207305908,0.0,1,0.1121999263161837,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.92,2515970,0.7,0.5972296714942507,0.8563932776451111,0.0,1,0.10752148624915137,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.94,2515971,0.7,0.6020338058530471,0.8523547649383545,0.0,1,0.1027703285057493,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.96,2515972,0.7,0.6068725585948938,0.8482712507247925,0.0,1,0.09796619414695285,0.6,0.633
B_KEEP_I_DECAY_097,pre,1.98,2515973,0.7,0.6117280960083098,0.8441583514213562,0.0,1,0.0931274414051062,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.0,2515974,0.7,0.6165841579449669,0.8400311470031738,0.0,1,0.08827190399169016,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.02,2515975,0.7,0.6214262962380201,0.8359034657478333,0.0,1,0.08341584205503305,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.04,2515976,0.7,0.6262403488230569,0.831787645816803,0.0,1,0.07857370376197981,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.06,2515977,0.7,0.6310141086685317,0.8276957273483276,0.0,1,0.07375965117694305,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.08,2515978,0.7,0.6357361793660095,0.8236380219459534,0.0,1,0.06898589133146826,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.1,2515979,0.7,0.6403964042838959,0.8196242451667786,0.0,1,0.0642638206339905,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.12,2515980,0.7,0.6449859619344517,0.8156630396842957,0.0,1,0.059603595716104074,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.14,2515981,0.7,0.6494967937698123,0.8117619156837463,0.0,1,0.055014038065548276,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.16,2515982,0.7,0.653922081018651,0.8079277276992798,0.0,1,0.05050320623018767,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.18,2515983,0.7,0.6582559109000794,0.8041662573814392,0.0,1,0.04607791898134894,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.2,2515984,0.7,0.6624930858893389,0.800482451915741,0.0,1,0.041744089099920556,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.22,2515985,0.7,0.6666294575030547,0.7968809008598328,0.0,1,0.037506914110661094,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.24,2515986,0.7,0.6706614017789981,0.793364942073822,0.0,1,0.033370542496945266,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.2600000000000002,2515987,0.7,0.6745863437963755,0.7899377942085266,0.0,1,0.02933859822100182,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.2800000000000002,2515988,0.7,0.6784019470533049,0.7866016030311584,0.0,1,0.025413656203624457,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.3000000000000003,2515989,0.7,0.6821067810383403,0.7833583354949951,0.0,1,0.021598052946695034,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.32,2515990,0.7,0.6856997967098035,0.7802092432975769,0.0,1,0.01789321896165963,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.34,2515991,0.7,0.6891803264955834,0.7771551609039307,0.0,1,0.014300203290196434,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.36,2515992,0.7,0.6925484657633401,0.7741967439651489,0.0,1,0.010819673504416594,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.38,2515993,0.7,0.6958044052477552,0.7713338136672974,0.0,1,0.007451534236659896,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.4,2515994,0.7,0.6989489555723155,0.7685662508010864,0.0,1,0.004195594752244736,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.42,2515995,0.7,0.7019828796762616,0.7658933997154236,0.0,1,0.0010510444276844444,0.6,0.633
B_KEEP_I_DECAY_097,pre,2.44,2515996,0.7,0.7049075603871733,0.7633058428764343,0.0,1,-0.0019828796762616507,0.5999603424064748,0.633
B_KEEP_I_DECAY_097,pre,2.46,2515997,0.7,0.7077244759007708,0.7607982754707336,0.0,1,-0.004907560387173326,0.5998621911987313,0.633
B_KEEP_I_DECAY_097,pre,2.48,2515998,0.7,0.7104350567282599,0.7583698630332947,0.0,1,-0.007724475900770855,0.5997077016807159,0.633
B_KEEP_I_DECAY_097,pre,2.5,2515999,0.7,0.7130411148507214,0.7560200095176697,0.0,1,-0.01043505672825995,0.5994990005461507,0.633
B_KEEP_I_DECAY_097,decel,0.02,2516000,0.5,0.7154067993617963,0.0,0.1704328954219818,1,-0.2130411148507214,0.5815140305297661,0.515
B_KEEP_I_DECAY_097,decel,0.04,2516001,0.5,0.7168092728124731,0.0,0.17232543230056763,1,-0.2154067993617963,0.5640686096138732,0.515
B_KEEP_I_DECAY_097,decel,0.06,2516002,0.5,0.7171031952364229,0.0,0.1734474152326584,1,-0.2168092728124731,0.547146551325457,0.515
B_KEEP_I_DECAY_097,decel,0.08,2516003,0.5,0.7161412716344339,0.0,0.1736825555562973,1,-0.21710319523642285,0.5307321547856932,0.515
B_KEEP_I_DECAY_097,decel,0.1,2516004,0.5,0.7138417721172303,0.0,0.17291301488876343,1,-0.21614127163443386,0.5148101901421225,0.515
B_KEEP_I_DECAY_097,decel,0.12,2516005,0.5,0.7103690624538687,0.0,0.17107342183589935,1,-0.21384177211723032,0.4993658844378588,0.515
B_KEEP_I_DECAY_097,decel,0.14,2516006,0.5,0.7058627605655575,0.0,0.1682952493429184,1,-0.21036906245386866,0.484384907904723,0.515
B_KEEP_I_DECAY_097,decel,0.16,2516007,0.5,0.7004230976243571,0.0,0.16469021141529083,1,-0.20586276056555752,0.46985336066758127,0.515
B_KEEP_I_DECAY_097,decel,0.18,2516008,0.5,0.6941238403396713,0.0,0.16033847630023956,1,-0.20042309762435706,0.4557577598475538,0.515
B_KEEP_I_DECAY_097,decel,0.2,2516009,0.5,0.6870246410404638,0.0,0.15529906749725342,1,-0.19412384033967134,0.44208502705212716,0.515
B_KEEP_I_DECAY_097,decel,0.22,2516010,0.5,0.679179477692865,0.0,0.1496197134256363,1,-0.1870246410404638,0.42882247624056335,0.515
B_KEEP_I_DECAY_097,decel,0.24,2516011,0.5,0.6706445693972617,0.0,0.14334358274936676,1,-0.17917947769286502,0.4159578019533464,0.515
B_KEEP_I_DECAY_097,decel,0.26,2516012,0.5,0.6614834308624731,0.0,0.13651566207408905,1,-0.1706445693972617,0.403479067894746,0.515
B_KEEP_I_DECAY_097,decel,0.28,2516013,0.5,0.6517683506012161,0.0,0.129186749458313,1,-0.16148343086247308,0.39137469585790363,0.515
B_KEEP_I_DECAY_097,decel,0.3,2516014,0.5,0.6415822505952155,0.0,0.1214146837592125,1,-0.15176835060121607,0.3796334549821665,0.515
B_KEEP_I_DECAY_097,decel,0.32,2516015,0.5,0.6310160160072181,0.0,0.11326579749584198,1,-0.14158225059521545,0.3682444513327015,0.515
B_KEEP_I_DECAY_097,decel,0.34,2516016,0.5,0.6201646804839623,0.0,0.10481281578540802,1,-0.13101601600721813,0.35719711779272045,0.515
B_KEEP_I_DECAY_097,decel,0.36,2516017,0.5,0.6091217041105976,0.0,0.09613174200057983,1,-0.12016468048396234,0.34648120425893886,0.515
B_KEEP_I_DECAY_097,decel,0.38,2516018,0.5,0.5979735374680815,0.0,0.08729736506938934,1,-0.10912170411059763,0.33608676813117067,0.515
B_KEEP_I_DECAY_097,decel,0.4,2516019,0.5,0.586794853262999,0.0,0.078378826379776,1,-0.09797353746808146,0.3260041650872355,0.515
B_KEEP_I_DECAY_097,decel,0.42,2516020,0.5,0.5756445408979126,0.0,0.06943587958812714,1,-0.08679485326299896,0.3162240401346184,0.515
B_KEEP_I_DECAY_097,decel,0.44,2516021,0.5,0.5645660879446937,0.0,0.0605156309902668,1,-0.07564454089791262,0.30673731893057987,0.515
B_KEEP_I_DECAY_097,decel,0.46,2516022,0.5,0.5535886768733382,0.0,0.05165287107229233,1,-0.06456608794469365,0.2975351993626625,0.515
B_KEEP_I_DECAY_097,decel,0.48,2516023,0.5,0.5427298553374977,0.0,0.04287094250321388,1,-0.05358867687333824,0.2886091433817826,0.515
B_KEEP_I_DECAY_097,decel,0.5,2516024,0.5,0.5319993985419097,0.0,0.03418388590216637,1,-0.042729855337497735,0.2799508690803291,0.515
B_KEEP_I_DECAY_097,decel,0.52,2516025,0.5,0.521400644369888,0.0,0.025599518790841103,1,-0.031999398541909696,0.27155234300791925,0.515
B_KEEP_I_DECAY_097,decel,0.54,2516026,0.5,0.5109460859163157,0.5564568042755127,0.0,1,-0.021400644369887978,0.2711243301205215,0.515
B_KEEP_I_DECAY_097,decel,0.56,2516027,0.5,0.5009880103573205,0.5652950406074524,0.0,1,-0.01094608591631574,0.2709054084021952,0.515
B_KEEP_I_DECAY_097,decel,0.58,2516028,0.5,0.48758483240865996,0.5737550258636475,0.0,1,-0.0009880103573205457,0.2708856481950488,0.515
B_KEEP_I_DECAY_097,decel,0.6,2516029,0.5,0.4763039605395041,0.5852023363113403,0.0,1,0.012415167591340037,0.2711339515468756,0.515
B_KEEP_I_DECAY_097,decel,0.62,2516030,0.5,0.4667323121887198,0.5948953628540039,0.0,1,0.02369603946049592,0.2716078723360855,0.515
B_KEEP_I_DECAY_097,decel,0.64,2516031,0.5,0.45889229831087996,0.6031776666641235,0.0,1,0.0332676878112802,0.27227322609231114,0.515
B_KEEP_I_DECAY_097,decel,0.66,2516032,0.5,0.4526142600821001,0.6100225448608398,0.0,1,0.041107701689120035,0.2730953801260935,0.515
B_KEEP_I_DECAY_097,decel,0.68,2516033,0.5,0.44770183588398815,0.6155673861503601,0.0,1,0.047385739917899905,0.2740430949244515,0.515
B_KEEP_I_DECAY_097,decel,0.7000000000000001,2516034,0.5,0.4439670087840063,0.6199730038642883,0.0,1,0.05229816411601185,0.27508905820677176,0.515
B_KEEP_I_DECAY_097,decel,0.72,2516035,0.5,0.44123349206272505,0.6233941912651062,0.0,1,0.0560329912159937,0.2762097180310916,0.515
B_KEEP_I_DECAY_097,decel,0.74,2516036,0.5,0.4393429280872576,0.6259762644767761,0.0,1,0.05876650793727495,0.2773850481898371,0.515
B_KEEP_I_DECAY_097,decel,0.76,2516037,0.5,0.4381558896653758,0.6278501152992249,0.0,1,0.06065707191274239,0.27859818962809196,0.515
B_KEEP_I_DECAY_097,decel,0.78,2516038,0.5,0.43755121246972095,0.6291311979293823,0.0,1,0.061844110334624225,0.27983507183478445,0.515
B_KEEP_I_DECAY_097,decel,0.8,2516039,0.5,0.4374248983134355,0.6299199461936951,0.0,1,0.06244878753027905,0.28108404758539,0.515
B_KEEP_I_DECAY_097,decel,0.8200000000000001,2516040,0.5,0.4376866819194178,0.6303026676177979,0.0,1,0.0625751016865645,0.28233554961912133,0.515
B_KEEP_I_DECAY_097,decel,0.84,2516041,0.5,0.43825926798293696,0.6303543448448181,0.0,1,0.062313318080582214,0.28358181598073295,0.515
B_KEEP_I_DECAY_097,decel,0.86,2516042,0.5,0.4390790464258454,0.6301392912864685,0.0,1,0.06174073201706304,0.2848166306210742,0.515
B_KEEP_I_DECAY_097,decel,0.88,2516043,0.5,0.4400935174772299,0.6297104954719543,0.0,1,0.06092095357415461,0.2860350496925573,0.515
B_KEEP_I_DECAY_097,decel,0.9,2516044,0.5,0.44125947968979445,0.6291118264198303,0.0,1,0.05990648252277009,0.2872331793430127,0.515
B_KEEP_I_DECAY_097,decel,0.92,2516045,0.5,0.44254126564478885,0.628379225730896,0.0,1,0.058740520310205546,0.2884079897492168,0.515
B_KEEP_I_DECAY_097,decel,0.9400000000000001,2516046,0.5,0.4439095498578184,0.6275424957275391,0.0,1,0.05745873435521115,0.289557164436321,0.515
B_KEEP_I_DECAY_097,decel,0.96,2516047,0.5,0.44534010900184084,0.6266262531280518,0.0,1,0.056090450142181614,0.29067897343916466,0.515
B_KEEP_I_DECAY_097,decel,0.98,2516048,0.5,0.4468130589683958,0.6256507635116577,0.0,1,0.054659890998159155,0.29177217125912785,0.515
B_KEEP_I_DECAY_097,decel,1.0,2516049,0.5,0.4483120442435692,0.6246327757835388,0.0,1,0.05318694103160421,0.29283591007975995,0.515
B_KEEP_I_DECAY_097,decel,1.02,2516050,0.5,0.44982395180626955,0.623586118221283,0.0,1,0.051687955756430815,0.29386966919488855,0.515
B_KEEP_I_DECAY_097,decel,1.04,2516051,0.5,0.45133786208594884,0.6225217580795288,0.0,1,0.05017604819373045,0.2948731901587632,0.515
B_KEEP_I_DECAY_097,decel,1.06,2516052,0.5,0.45284533506519065,0.6214490532875061,0.0,1,0.04866213791405116,0.2958464329170442,0.515
B_KEEP_I_DECAY_097,decel,1.08,2516053,0.5,0.4543394089218359,0.6203751564025879,0.0,1,0.047154664934809354,0.2967895262157404,0.515
B_KEEP_I_DECAY_097,decel,1.1,2516054,0.5,0.4558146000285057,0.6193060874938965,0.0,1,0.045660591078164114,0.2977027380373037,0.515
B_KEEP_I_DECAY_097,decel,1.12,2516055,0.5,0.4572666168508487,0.6182466149330139,0.0,1,0.04418539997149429,0.29858644603673357,0.515
B_KEEP_I_DECAY_097,decel,1.1400000000000001,2516056,0.5,0.4586921692121466,0.6172004342079163,0.0,1,0.042733383149151316,0.2994411136997166,0.515
B_KEEP_I_DECAY_097,decel,1.16,2516057,0.5,0.46008887292673606,0.6161704659461975,0.0,1,0.041307830787853383,0.3002672703154737,0.515
B_KEEP_I_DECAY_097,decel,1.18,2516058,0.5,0.4614550113805064,0.6151588559150696,0.0,1,0.03991112707326394,0.30106549285693895,0.515
B_KEEP_I_DECAY_097,decel,1.2,2516059,0.5,0.4627892017457042,0.6141672730445862,0.0,1,0.038544988619493625,0.3018363926293288,0.515
B_KEEP_I_DECAY_097,decel,1.22,2516060,0.5,0.46409068108265866,0.6131969094276428,0.0,1,0.037210798254295796,0.3025806085944147,0.515
B_KEEP_I_DECAY_097,decel,1.24,2516061,0.5,0.4653590679214652,0.6122486591339111,0.0,1,0.03590931891734134,0.3032987949727615,0.515
B_KEEP_I_DECAY_097,decel,1.26,2516062,0.5,0.46659421921085703,0.6113229393959045,0.0,1,0.0346409320785348,0.3039916136143322,0.515
B_KEEP_I_DECAY_097,decel,1.28,2516063,0.5,0.46779618263447287,0.6104200482368469,0.0,1,0.03340578078914297,0.30465972923011503,0.515
B_KEEP_I_DECAY_097,decel,1.3,2516064,0.5,0.46896524429446773,0.6095401048660278,0.0,1,0.03220381736552713,0.3053038055774256,0.515
B_KEEP_I_DECAY_097,decel,1.32,2516065,0.5,0.47010178566053806,0.6086829304695129,0.0,1,0.03103475570553227,0.30592450069153626,0.515
B_KEEP_I_DECAY_097,decel,1.34,2516066,0.5,0.47120647430461704,0.6078484058380127,0.0,1,0.029898214339461937,0.3065224649783255,0.515
B_KEEP_I_DECAY_097,decel,1.36,2516067,0.5,0.47227978706380397,0.6070361137390137,0.0,1,0.02879352569538296,0.3070983354922332,0.515
B_KEEP_I_DECAY_097,decel,1.3800000000000001,2516068,0.5,0.47332243919381217,0.606245756149292,0.0,1,0.02772021293619603,0.30765273975095714,0.515
B_KEEP_I_DECAY_097,decel,1.4000000000000001,2516069,0.5,0.4743350982666262,0.6054769158363342,0.0,1,0.026677560806187828,0.3081862909670809,0.515
B_KEEP_I_DECAY_097,decel,1.42,2516070,0.5,0.47531847953796624,0.6047290563583374,0.0,1,0.025664901733373824,0.3086995890017484,0.515
B_KEEP_I_DECAY_097,decel,1.44,2516071,0.5,0.4762734413146987,0.6040018200874329,0.0,1,0.024681520462033757,0.30919321941098904,0.515
B_KEEP_I_DECAY_097,decel,1.46,2516072,0.5,0.47720060348511845,0.6032944917678833,0.0,1,0.023726558685301324,0.3096677505846951,0.515
B_KEEP_I_DECAY_097,decel,1.48,2516073,0.5,0.4781008720398171,0.6026067137718201,0.0,1,0.022799396514881554,0.3101237385149927,0.515
B_KEEP_I_DECAY_097,decel,1.5,2516074,0.5,0.4789748191833819,0.6019378304481506,0.0,1,0.021899127960182896,0.31056172107419633,0.515
B_KEEP_I_DECAY_097,decel,1.52,2516075,0.5,0.47982339859012796,0.6012874841690063,0.0,1,0.021025180816618083,0.31098222469052866,0.515
B_KEEP_I_DECAY_097,decel,1.54,2516076,0.5,0.4806471824646456,0.6006549596786499,0.0,1,0.02017660140987204,0.3113857567187261,0.515
B_KEEP_I_DECAY_097,decel,1.56,2516077,0.5,0.48144702911381687,0.6000398993492126,0.0,1,0.019352817535354394,0.31177281306943316,0.515
B_KEEP_I_DECAY_097,decel,1.58,2516078,0.5,0.4822236061096654,0.599441647529602,0.0,1,0.01855297088618313,0.3121438724871568,0.515
B_KEEP_I_DECAY_097,decel,1.6,2516079,0.5,0.4829775810242142,0.5988597869873047,0.0,1,0.017776393890334585,0.3124994003649635,0.515
B_KEEP_I_DECAY_097,decel,1.62,2516080,0.5,0.48370952606204753,0.5982938408851624,0.0,1,0.017022418975785825,0.3128398487444792,0.515
B_KEEP_I_DECAY_097,decel,1.6400000000000001,2516081,0.5,0.48442015647891196,0.5977433323860168,0.0,1,0.016290473937952465,0.3131656582232382,0.515
B_KEEP_I_DECAY_097,decel,1.6600000000000001,2516082,0.5,0.48511004447939426,0.5972078442573547,0.0,1,0.015579843521088044,0.31347725509366,0.515
B_KEEP_I_DECAY_097,decel,1.68,2516083,0.5,0.4857798576355135,0.5966869592666626,0.0,1,0.014889955520605735,0.3137750542040721,0.515
B_KEEP_I_DECAY_097,decel,1.7,2516084,0.5,0.4864301681518657,0.5961802005767822,0.0,1,0.014220142364486488,0.31405945705136185,0.515
B_KEEP_I_DECAY_097,decel,1.72,2516085,0.5,0.4870615482330388,0.5956871509552002,0.0,1,0.013569831848134317,0.31433085368832453,0.515
B_KEEP_I_DECAY_097,decel,1.74,2516086,0.5,0.48767452239990494,0.5952073931694031,0.0,1,0.012938451766961179,0.31458962272366375,0.515
B_KEEP_I_DECAY_097,decel,1.76,2516087,0.5,0.4882696151733403,0.594740629196167,0.0,1,0.012325477600095058,0.31483613227566565,0.515
B_KEEP_I_DECAY_097,decel,1.78,2516088,0.5,0.4888473987579346,0.5942863821983337,0.0,1,0.011730384826659723,0.31507073997219887,0.515
B_KEEP_I_DECAY_097,decel,1.8,2516089,0.5,0.48940830230713006,0.5938443541526794,0.0,1,0.011152601242065407,0.31529379199704016,0.515
B_KEEP_I_DECAY_097,decel,1.82,2516090,0.5,0.4899527549743684,0.5934141874313354,0.0,1,0.010591697692869939,0.31550562595089754,0.515
B_KEEP_I_DECAY_097,decel,1.84,2516091,0.5,0.4904813766479557,0.5929955840110779,0.0,1,0.01004724502563159,0.3157065708514102,0.515
B_KEEP_I_DECAY_097,decel,1.86,2516092,0.5,0.4909945011139031,0.5925881862640381,0.0,1,0.009518623352044286,0.3158969433184511,0.515
B_KEEP_I_DECAY_097,decel,1.8800000000000001,2516093,0.5,0.4914926052093687,0.5921916365623474,0.0,1,0.009005498886096919,0.316077053296173,0.515
B_KEEP_I_DECAY_097,decel,1.9000000000000001,2516094,0.5,0.4919761180877947,0.5918056964874268,0.0,1,0.008507394790631284,0.3162472011919856,0.515
B_KEEP_I_DECAY_097,decel,1.92,2516095,0.5,0.4924454689026228,0.5914300084114075,0.0,1,0.008023881912205322,0.31640767883022974,0.515
B_KEEP_I_DECAY_097,decel,1.94,2516096,0.5,0.49290099143986393,0.5910642743110657,0.0,1,0.007554531097377193,0.3165587694521773,0.515
B_KEEP_I_DECAY_097,decel,1.96,2516097,0.5,0.49334311485296023,0.590708315372467,0.0,1,0.007099008560136066,0.31670074962338,0.515
B_KEEP_I_DECAY_097,decel,1.98,2516098,0.5,0.4937721729279154,0.5903618335723877,0.0,1,0.0066568851470397705,0.31683388732632084,0.515
B_KEEP_I_DECAY_097,decel,2.0,2516099,0.5,0.4941885948181809,0.5900245308876038,0.0,1,0.00622782707208458,0.3169584438677625,0.515
C_KEEP_I_DECAY_099,stop,0.02,2516103,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.04,2516104,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.06,2516105,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.08,2516106,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.1,2516107,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.12,2516108,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.14,2516109,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.16,2516110,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.18,2516111,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.2,2516112,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.22,2516113,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.24,2516114,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.26,2516115,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.28,2516116,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.3,2516117,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.32,2516118,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.34,2516119,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.36,2516120,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.38,2516121,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.4,2516122,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.42,2516123,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.44,2516124,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.46,2516125,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.48,2516126,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.5,2516127,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.52,2516128,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.54,2516129,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.56,2516130,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.58,2516131,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.6,2516132,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.62,2516133,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.64,2516134,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.66,2516135,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.68,2516136,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.7000000000000001,2516137,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.72,2516138,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.74,2516139,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.76,2516140,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.78,2516141,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.8,2516142,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.8200000000000001,2516143,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.84,2516144,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.86,2516145,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.88,2516146,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.9,2516147,0.0,0.003983581443205829,0.0,1.0,0,0.0,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.92,2516148,0.0,0.01998720472424225,0.0,1.0,0,-0.003983581443205829,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.9400000000000001,2516149,0.0,0.026580814140935514,0.0,1.0,0,-0.01998720472424225,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.96,2516150,0.0,0.01815142336495281,0.0,1.0,0,-0.026580814140935514,0.0,0.0
C_KEEP_I_DECAY_099,stop,0.98,2516151,0.0,0.011893734987774103,0.0,1.0,0,-0.01815142336495281,0.0,0.0
C_KEEP_I_DECAY_099,stop,1.0,2516152,0.0,0.007005072307122518,0.0,1.0,0,-0.011893734987774103,0.0,0.0
C_KEEP_I_DECAY_099,pre,0.02,2516153,0.7,0.003446401926163309,1.0,0.0,0,0.6929949276928774,0.013859898553857549,0.633
C_KEEP_I_DECAY_099,pre,0.04,2516154,0.7,0.0012572181762704868,1.0,0.0,0,0.6965535980738367,0.02779097051533428,0.633
C_KEEP_I_DECAY_099,pre,0.06,2516155,0.7,0.0016817045530779773,1.0,0.0,0,0.6987427818237295,0.04176582615180887,0.633
